Neighborhood,Address,Price,Beds,Baths,Sqft
Logan Square,"2716 N Kedzie Ave # 3, Chicago, IL 60647",227000,2,1,900
Logan Square,"2646 N Lawndale Ave, Chicago, IL 60647",630000,4,4,"2,700"
Logan Square,"2840 N Woodard St, Chicago, IL 60618",297500,4,2,"1,648"
Logan Square,"2931 N Milwaukee Ave APT 2S, Chicago, IL 60618",371000,3,2,"1,800"
Logan Square,"2905 N Dawson Ave # 1, Chicago, IL 60618",599000,4,3,"2,694"
Logan Square,"3408 W Parker Ave # 1, Chicago, IL 60647",370000,3,3,"1,800"
Logan Square,"2466 N Albany Ave # 2, Chicago, IL 60647",368000,2,1,"1,300"
Logan Square,"3147 W Wellington Ave APT 3, Chicago, IL 60618",225000,2,1,"1,100"
Logan Square,"2834 N Dawson Ave APT 1W, Chicago, IL 60618",252000,2,2,"1,000"
Logan Square,"2716 N Saint Louis Ave, Chicago, IL 60647",785000,4,4,"3,000"
Logan Square,"3740 W Wrightwood Ave # 9, Chicago, IL 60647",275000,2,2,"1,200"
Logan Square,"2318 N Central Park Ave, Chicago, IL 60647",490000,3,3,"2,243"
Logan Square,"2853 N Pulaski Rd APT 3S, Chicago, IL 60641",275000,3,2,"1,450"
Logan Square,"2923 N Ridgeway Ave, Chicago, IL 60618",406000,6,4,"3,000"
Logan Square,"3211 W George St # 1, Chicago, IL 60618",293000,3,2,"1,148"
Logan Square,"3645 W Wrightwood Ave, Chicago, IL 60647",537500,4,3,"2,500"
Logan Square,"2854 N Drake Ave, Chicago, IL 60618",638000,4,4,"2,630"
Logan Square,"3527 W Belden Ave APT 2, Chicago, IL 60647",325000,3,2,"1,500"
Logan Square,"2950 N Troy St, Chicago, IL 60618",385000,4,2,"1,092"
Logan Square,"3020 N Elbridge Ave, Chicago, IL 60618",465000,2,1,"1,914"
Logan Square,"3634 W George St, Chicago, IL 60618",488000,3,3,"2,200"
Logan Square,"2427 N Kimball Ave, Chicago, IL 60647",857500,6,3,"4,000"
Logan Square,"2735 N Kimball Ave # 5, Chicago, IL 60647",267500,2,1,"1,450"
Logan Square,"3404 W Medill Ave # 1, Chicago, IL 60647",372000,3,2,"1,546"
Logan Square,"3437 W Schubert Ave, Chicago, IL 60647",600000,3,3,"2,933"
Logan Square,"2921 N Lawndale Ave, Chicago, IL 60618",645000,4,4,"3,000"
Logan Square,"3100 W Diversey Ave APT 1S, Chicago, IL 60647",170000,2,2,"1,077"
Logan Square,"3634 W George St UNIT D, Chicago, IL 60618",488000,3,3,"2,200"
Logan Square,"2300 N Kimball Ave APT 1, Chicago, IL 60647",260000,2,2,"1,100"
Logan Square,"2737 N Central Park Ave, Chicago, IL 60647",400000,3,3,"2,700"
Logan Square,"2439 N Kedzie Blvd # 19, Chicago, IL 60647",267000,2,1,"1,000"
Logan Square,"3841 W Altgeld St APT 3, Chicago, IL 60647",209000,2,2,800
Logan Square,"2922 N Sawyer Ave, Chicago, IL 60618",277000,4,2,"1,336"
Logan Square,"2537 N Saint Louis Ave, Chicago, IL 60647",487500,4,2,"1,094"
Logan Square,"2653 N Hamlin Ave, Chicago, IL 60647",560000,3,2,"2,142"
Logan Square,"2929 N Troy St, Chicago, IL 60618",600000,4,1,"1,508"
Logan Square,"2441 N Ridgeway Ave, Chicago, IL 60647",630000,2,1,"1,200"
Logan Square,"2936 N Woodard St, Chicago, IL 60618",245000,3,1,"1,136"
Logan Square,"2716 N Kedzie Ave # 3, Chicago, IL 60647",227000,2,1,900
Logan Square,"2646 N Lawndale Ave, Chicago, IL 60647",630000,4,4,"2,700"
Logan Square,"2840 N Woodard St, Chicago, IL 60618",297500,4,2,"1,648"
Logan Square,"2931 N Milwaukee Ave APT 2S, Chicago, IL 60618",371000,3,2,"1,800"
Logan Square,"2905 N Dawson Ave # 1, Chicago, IL 60618",599000,4,3,"2,694"
Logan Square,"3408 W Parker Ave # 1, Chicago, IL 60647",370000,3,3,"1,800"
Logan Square,"2466 N Albany Ave # 2, Chicago, IL 60647",368000,2,1,"1,300"
Logan Square,"3147 W Wellington Ave APT 3, Chicago, IL 60618",225000,2,1,"1,100"
Logan Square,"2834 N Dawson Ave APT 1W, Chicago, IL 60618",252000,2,2,"1,000"
Logan Square,"2716 N Saint Louis Ave, Chicago, IL 60647",785000,4,4,"3,000"
Logan Square,"3740 W Wrightwood Ave # 9, Chicago, IL 60647",275000,2,2,"1,200"
Logan Square,"2318 N Central Park Ave, Chicago, IL 60647",490000,3,3,"2,243"
Logan Square,"2853 N Pulaski Rd APT 3S, Chicago, IL 60641",275000,3,2,"1,450"
Logan Square,"2923 N Ridgeway Ave, Chicago, IL 60618",406000,6,4,"3,000"
Logan Square,"3211 W George St # 1, Chicago, IL 60618",293000,3,2,"1,148"
Logan Square,"3645 W Wrightwood Ave, Chicago, IL 60647",537500,4,3,"2,500"
Logan Square,"2854 N Drake Ave, Chicago, IL 60618",638000,4,4,"2,630"
Logan Square,"3527 W Belden Ave APT 2, Chicago, IL 60647",325000,3,2,"1,500"
Logan Square,"2950 N Troy St, Chicago, IL 60618",385000,4,2,"1,092"
Logan Square,"3020 N Elbridge Ave, Chicago, IL 60618",465000,2,1,"1,914"
Logan Square,"3634 W George St, Chicago, IL 60618",488000,3,3,"2,200"
Logan Square,"2427 N Kimball Ave, Chicago, IL 60647",857500,6,3,"4,000"
Logan Square,"3404 W Medill Ave # 1, Chicago, IL 60647",372000,3,2,"1,546"
Logan Square,"2735 N Kimball Ave # 5, Chicago, IL 60647",267500,2,1,"1,450"
Logan Square,"3437 W Schubert Ave, Chicago, IL 60647",600000,3,3,"2,933"
Logan Square,"2921 N Lawndale Ave, Chicago, IL 60618",645000,4,4,"3,000"
Logan Square,"3100 W Diversey Ave APT 1S, Chicago, IL 60647",170000,2,2,"1,077"
Logan Square,"3634 W George St UNIT D, Chicago, IL 60618",488000,3,3,"2,200"
Logan Square,"2300 N Kimball Ave APT 1, Chicago, IL 60647",260000,2,2,"1,100"
Logan Square,"2737 N Central Park Ave, Chicago, IL 60647",400000,3,3,"2,700"
Logan Square,"2439 N Kedzie Blvd # 19, Chicago, IL 60647",267000,2,1,"1,000"
Logan Square,"3841 W Altgeld St APT 3, Chicago, IL 60647",209000,2,2,800
Logan Square,"2922 N Sawyer Ave, Chicago, IL 60618",277000,4,2,"1,336"
Logan Square,"2537 N Saint Louis Ave, Chicago, IL 60647",487500,4,2,"1,094"
Logan Square,"2539 N Sawyer Ave APT A, Chicago, IL 60647",270000,2,2,"1,100"
Logan Square,"2478 N. Albany #1, Chicago, IL 60647",233000,2,1,"1,000"
Logan Square,"2819 N Springfield Ave # 2, Chicago, IL 60618",420000,3,2,"1,600"
Logan Square,"2434 N Hamlin Ave, Chicago, IL 60647",375000,3,2,"2,437"
Logan Square,"2911 N Dawson Ave # 1, Chicago, IL 60618",672500,4,3,"2,050"
Logan Square,"2421 N Central Park Ave, Chicago, IL 60647",640000,6,2,"2,800"
Logan Square,"2720 N Sawyer Ave APT 2-A, Chicago, IL 60647",315000,2,2,"1,200"
Logan Square,"2539 N Sawyer Ave APT 3A, Chicago, IL 60647",332500,2,2,"1,000"
Logan Square,"2971 N Lawndale Ave, Chicago, IL 60618",390000,2,1,"1,100"
Logan Square,"2304 N Monticello Ave, Chicago, IL 60647",656500,3,3,"1,800"
Logan Square,"3508 W Medill Ave, Chicago, IL 60647",290000,5,3,"1,115"
Logan Square,"3843 W Altgeld St # 1, Chicago, IL 60647",200000,2,2,850
Logan Square,"3230 W Belden Ave, Chicago, IL 60647",1140000,7,6,"4,400"
Logan Square,"2517 N Kimball Ave, Chicago, IL 60647",800000,3,1,"1,300"
Logan Square,"3147 W Wellington Ave APT 4, Chicago, IL 60618",230000,2,1,950
Logan Square,"2445 N Lawndale Ave, Chicago, IL 60647",436100,3,2,"1,789"
Logan Square,"2340 N Lawndale Ave, Chicago, IL 60647",470000,3,3,"2,400"
Logan Square,"2916 N Albany Ave, Chicago, IL 60618",350000,2,1,"1,500"
Logan Square,"3634 W Wrightwood Ave APT 3E, Chicago, IL 60647",385000,3,2,"1,580"
Logan Square,"2955 N. Kedzie Avenue #3, Chicago, IL 60618",216000,2,1,"1,200"
Logan Square,"2452 N Kimball Ave, Chicago, IL 60647",829900,6,4,"3,160"
Logan Square,"3547 W Wrightwood Ave # 1, Chicago, IL 60647",565000,3,1,"1,200"
Logan Square,"3945 W Altgeld St, Chicago, IL 60647",550002,2,1,900
Logan Square,"2325 N Ridgeway Ave, Chicago, IL 60647",633000,4,4,"3,100"
Logan Square,"2841 N Pulaski Rd # 1S, Chicago, IL 60641",265000,3,2,"1,500"
Logan Square,"3125 W Fullerton Ave APT 315, Chicago, IL 60647",359000,3,2,"1,403"
Logan Square,"2716 N Kedzie Ave # 1, Chicago, IL 60647",230000,2,1,925
Logan Square,"3737 W Wrightwood Ave, Chicago, IL 60647",210000,2,1,"1,300"
Logan Square,"2502 N Lawndale Ave, Chicago, IL 60647",253050,5,3,"3,125"
Logan Square,"3125 W Fullerton Ave APT 317, Chicago, IL 60647",349000,2,2,"1,133"
Logan Square,"2735 N Kimball Ave # 4, Chicago, IL 60647",275000,2,1,"1,450"
Logan Square,"2740 N Kimball Ave APT 1R, Chicago, IL 60647",275000,2,2,900
Logan Square,"3125 W Fullerton Ave APT 401, Chicago, IL 60647",390000,3,2,"1,600"
Logan Square,"3317 W Fullerton Ave, Chicago, IL 60647",675000,3,2,"8,226"
Logan Square,"2915 N Ridgeway Ave, Chicago, IL 60618",362000,1,,800
Logan Square,"2622 N Spaulding Ave APT 2N, Chicago, IL 60647",249000,2,1,"1,000"
Logan Square,"2900 N Troy St # D3, Chicago, IL 60618",219000,1,,750
Logan Square,"3211 W George St # 2, Chicago, IL 60618",230000,2,1,600
Logan Square,"2435 N Harding Ave, Chicago, IL 60647",850004,4,2,994
Logan Square,"2619 N Harding Ave APT 3, Chicago, IL 60647",175000,1,,600
Logan Square,"2256 N Kimball Ave APT 1, Chicago, IL 60647",320000,2,3,"1,900"
Logan Square,"2642 N Emmett St # 1, Chicago, IL 60647",368000,3,2,"1,545"
Logan Square,"3018 N Christiana Ave, Chicago, IL 60618",370000,3,2,"1,166"
Logan Square,"3100 W Diversey Ave APT 2S, Chicago, IL 60647",170000,2,2,"1,000"
Logan Square,"3142 W Belden Ave # 1, Chicago, IL 60647",270000,2,1,"1,000"
Logan Square,"2946 N Allen Ave, Chicago, IL 60618",447000,3,2,"2,500"
Logan Square,"2435 N Kedzie Blvd # 3, Chicago, IL 60647",385000,3,2,"1,455"
Logan Square,"3502 W Diversey Ave # 2, Chicago, IL 60647",286500,3,2,"1,278"
Logan Square,"3707 W Altgeld St APT 2, Chicago, IL 60647",163000,2,1,900
Logan Square,"2724 N Hamlin Ave, Chicago, IL 60647",394000,4,3,"1,516"
Logan Square,"2822 N Lawndale Ave, Chicago, IL 60618",522500,4,4,"2,400"
Logan Square,"3817 W Diversey Ave, Chicago, IL 60647",380000,6,3,"2,000"
Logan Square,"3015 N Haussen Ct, Chicago, IL 60618",270000,3,2,816
Logan Square,"3845 W Altgeld St APT 3, Chicago, IL 60647",189500,3,2,"1,400"
Logan Square,"2330 N Central Park Ave, Chicago, IL 60647",530000,3,3,"2,200"
Logan Square,"2860 N Milwaukee Ave, Chicago, IL 60618",455000,3,2,"1,800"
Logan Square,"2537 N Hamlin Ave # 1S, Chicago, IL 60647",312500,3,2,"1,400"
Logan Square,"2430 N Central Park Ave # 1, Chicago, IL 60647",580000,3,1,"1,116"
Logan Square,"2854 N Kedzie Ave # 2, Chicago, IL 60618",202000,2,2,800
Logan Square,"3709 W Altgeld St APT 2, Chicago, IL 60647",140000,2,1,800
Logan Square,"2615 N Harding Ave # 3, Chicago, IL 60647",245000,2,2,"1,150"
Logan Square,"2534 N Kedzie Blvd # 202, Chicago, IL 60647",242000,2,1,"1,100"
Logan Square,"3021 N Elbridge Ave, Chicago, IL 60618",350000,3,2,"1,950"
Logan Square,"2855 N Sawyer Ave, Chicago, IL 60618",285000,3,2,"1,550"
Logan Square,"3507 W Diversey Ave, Chicago, IL 60647",451000,4,2,"1,840"
Logan Square,"3266 W Wrightwood Ave # 1, Chicago, IL 60647",230000,2,1,640
Logan Square,"3001 N Christiana Ave, Chicago, IL 60618",617000,4,4,"2,400"
Logan Square,"2734 N Hamlin Ave, Chicago, IL 60647",442000,3,4,"2,200"
Logan Square,"2443 N Kedzie Blvd # 12, Chicago, IL 60647",295000,2,2,"1,200"
Logan Square,"2476 N Albany Ave # 3, Chicago, IL 60647",230000,2,1,900
Logan Square,"3631 W Wolfram St, Chicago, IL 60618",481000,5,3,672
Logan Square,"3150 W Schubert Ave, Chicago, IL 60647",1200000,4,4,"4,500"
Logan Square,"2438 N Hamlin Ave # 2A, Chicago, IL 60647",115000,2,1,958
Logan Square,"3019 N Gresham Ave, Chicago, IL 60618",255000,2,1,"1,100"
Logan Square,"3312 W Diversey Ave APT 1S, Chicago, IL 60647",325000,3,2,"2,000"
Logan Square,"2428 N Central Park Ave, Chicago, IL 60647",495000,3,4,"3,200"
Logan Square,"2256 N Kimball Ave APT 1, Chicago, IL 60647",320000,2,3,"1,900"
Logan Square,"2642 N Emmett St # 1, Chicago, IL 60647",368000,3,2,"1,545"
Logan Square,"3018 N Christiana Ave, Chicago, IL 60618",370000,3,2,"1,166"
Pilsen,"1707 S Newberry Ave, Chicago, IL 60608","250,000",2,2,"1,221"
Pilsen,"1631 S Carpenter St # 1, Chicago, IL 60608","549,900",3,3,"2,100"
Pilsen,"1810 S May St, Chicago, IL 60608","275,000",3,1,"1,056"
Pilsen,"1616 S Allport St, Chicago, IL 60608","875,000",9,3,"3,894"
Pilsen,"1701 S Racine Ave APT 2, Chicago, IL 60608","378,000",3,2,"1,700"
Pilsen,"1548 W 21st St, Chicago, IL","549,000",3,3,"2,300"
Pilsen,"1906 S Loomis St APT 2, Chicago, IL 60608","360,000",2,2,"1,500"
Pilsen,"1906 S Loomis St APT 1, Chicago, IL 60608","342,000",2,2,"1,300"
Pilsen,"1631 S Carpenter St # 2, Chicago, IL 60608","389,900",2,2,"1,231"
Pilsen,"1118 W 17th St, Chicago, IL 60608","717,500",9,6,800
Pilsen,"1615 S Miller St, Chicago, IL 60608","329,000",2,2,"1,160"
Pilsen,"1061 W 16th St APT 304, Chicago, IL 60608","215,000",1,1,618
Pilsen,"954 W 18th Pl, Chicago, IL 60608","210,000",2,1,900
Pilsen,"1700 S Newberry Ave, Chicago, IL 60608","449,000",6,2,"1,400"
Pilsen,"1615 S Miller St UNIT 3B, Chicago, IL 60608","329,000",2,2,"1,160"
Pilsen,"1802 S Peoria St #1, Chicago, IL 60608","515,000",3,3,"2,300"
Pilsen,"907 W Cullerton St, Chicago, IL 60608","822,500",4,4,"3,150"
Pilsen,"1061 W 16th St APT 204, Chicago, IL 60608","220,000",1,1,579
Pilsen,"1061 W 16th St APT 204, Chicago, IL 60608","220,000",1,1,579
Pilsen,"1631 S Carpenter St # 3, Chicago, IL 60608","426,200",2,2,"1,383"
Pilsen,"1013 W 16th St APT 2W, Chicago, IL 60608","460,000",3,3,"2,200"
Pilsen,"982 W 19th St, Chicago, IL 60608","482,000",3,2,"1,702"
Pilsen,"1610 S Halsted St UNIT 204, Chicago, IL 60608","256,000",1,1,875
Pilsen,"1907 S Allport St # 1, Chicago, IL 60608","386,000",2,2,"1,250"
Pilsen,"1827 S Carpenter St, Chicago, IL 60608","200,000",2,2,800
Pilsen,"1626 S Morgan St # 2, Chicago, IL 60608","305,000",2,2,"1,000"
Pilsen,"1907 S Allport St # 2, Chicago, IL 60608","386,000",2,2,"1,250"
Pilsen,"1615 S Miller St UNIT 2A, Chicago, IL 60608","305,000",2,2,"1,200"
Pilsen,"1610 S Halsted St UNIT 408, Chicago, IL 60608","265,000",1,1,950
Pilsen,"1819 S Laflin St, Chicago, IL 60608","180,000",2,1,875
Pilsen,"1119 W. 17th St, Chicago, IL 60608","850,750",9,6,"5,200"
Pilsen,"1061 W 16th St APT 107, Chicago, IL 60608","220,000",2,1,975
Pilsen,"1810 S Racine Ave # 1, Chicago, IL 60608","549,900",4,3,"2,700"
Pilsen,"1810 S Racine Ave # 2, Chicago, IL 60608","389,900",2,2,"1,400"
Pilsen,"1915 S Racine Ave APT 2, Chicago, IL 60608","308,000",2,2,"1,100"
Pilsen,"1810 S Racine Ave # 3, Chicago, IL 60608","429,900",2,2,"1,383"
Pilsen,"1331 W Cullerton St, Chicago, IL 60608","150,000",2,1,"1,056"
Pilsen,"1711 S Racine Ave APT 1, Chicago, IL 60608","384,500",3,3,"2,400"
Pilsen,"909 W Cullerton St, Chicago, IL 60608","823,999",4,4,"3,150"
Pilsen,"1700 S Carpenter St, Chicago, IL 60608","305,000",2,2,"1,100"
Pilsen,"1700 S Carpenter St # 3A, Chicago, IL 60608","305,000",2,2,"1,300"
Pilsen,"1919 S Carpenter St, Chicago, IL 60608","300,000",2,1,"1,600"
Pilsen,"1529 W 19th St # 1, Chicago, IL 60608","389,000",3,5,"2,200"
Pilsen,"1608 S Throop St, Chicago, IL 60608","466,000",2,3,"1,624"
Pilsen,"1529 W 19th St # 1STDUPLEX, Chicago, IL 60608","382,000",3,2,"2,000"
Pilsen,"1931 S Allport St # 2, Chicago, IL 60608","449,000",3,2,"1,500"
Pilsen,"1610 S Halsted St #206, Chicago, IL 60608","235,000",1,1,870
Pilsen,"1610 S Halsted St UNIT 206, Chicago, IL 60608","235,000",1,1,870
Pilsen,"1061 W 16th St APT 411, Chicago, IL 60608","388,500",2,2,"1,400"
Pilsen,"1061 W 16th St APT 411, Chicago, IL 60608","388,500",2,2,"1,474"
Pilsen,"1627 S Morgan St, Chicago, IL 60608","784,500",5,4,"3,200"
Pilsen,"1610 S Halsted St, Chicago, IL 60608","272,000",1,1,940
Pilsen,"1061 W 16th St APT 109, Chicago, IL 60608","282,000",2,2,"1,275"
Pilsen,"1061 W 16th St APT 109, Chicago, IL 60608","282,000",2,2,"1,275"
Pilsen,"1158 W Cullerton St, Chicago, IL 60608","420,000",3,5,"1,351"
Pilsen,"1529 W 19th St # 2, Chicago, IL 60608","305,000",2,2,"1,236"
Pilsen,"1712 S Morgan St, Chicago, IL 60608","480,000",6,3,"3,000"
Pilsen,"1061 W 16th St APT 206, Chicago, IL 60608","184,000",1,1,700
Pilsen,"1006 W Cullerton St # 2E, Chicago, IL 60608","486,250",3,3,"1,900"
Pilsen,"1649 S Throop St, Chicago, IL 60608","550,000",7,3,"3,720"
Pilsen,"2018 S Loomis St # 2, Chicago, IL 60608","403,500",3,2,"1,500"
Pilsen,"2018 S Loomis St #2, Chicago, IL 60608","403,500",3,3,"1,500"
Pilsen,"1517 W 18th St, Chicago, IL 60608","350,000",2,1,704
Pilsen,"1341 W 19th St, Chicago, IL 60608","270,000",3,2,"1,000"
Pilsen,"1528 W 19th St, Chicago, IL 60608","415,000",5,2,"1,166"
Pilsen,"2018 S Loomis #1, Chicago, IL 60608","559,000",5,3,"2,800"
Pilsen,"1821 S Racine Ave, Chicago, IL 60608","600,000",3,5,"1,720"
Pilsen,"1028 W Cullerton St # 3, Chicago, IL 60608","434,000",2,2,"1,250"
Pilsen,"2018 S Loomis St # 3, Chicago, IL 60608","459,000",3,2,"1,500"
Pilsen,"1028 W Cullerton St # 2, Chicago, IL 60608","375,000",2,2,"1,250"
Pilsen,"1610 S Carpenter St # 1S, Chicago, IL 60608","538,000",3,3,"2,400"
Pilsen,"1633 S Miller St # 2, Chicago, IL 60608","559,000",3,3,"2,376"
Pilsen,"1001 W 19th St, Chicago, IL 60608","365,000",3,2,"1,433"
Pilsen,"1711 S Racine Ave APT 4, Chicago, IL 60608","425,000",3,2,"1,600"
Pilsen,"1618 S Halsted St APT 3D, Chicago, IL 60608","272,000",2,2,"1,326"
Pilsen,"1610 S Halsted St UNIT 201, Chicago, IL 60608","256,000",1,1,700
Pilsen,"1610 S Halsted St UNIT 403, Chicago, IL 60608","329,000",2,2,"1,115"
Pilsen,"933 W 18th Pl APT 1W, Chicago, IL 60608","447,500",3,3,"1,771"
Pilsen,"1105 W 16th St, Chicago, IL 60608","580,000",4,4,"2,000"
Pilsen,"1061 W 16th St APT 202, Chicago, IL 60608","205,000",1,1,618
Pilsen,"1061 W 16th St, Chicago, IL 60608","200,000",2,2,"1,500"
Pilsen,"1626 S Morgan St # 1, Chicago, IL 60608","285,000",2,2,800
Pilsen,"1122 W 19th Pl, Chicago, IL 60608","330,000",3,1,"2,400"
Pilsen,"1610 S Halsted St, Chicago, IL 60608","385,000",2,2,"1,450"
Pilsen,"1621 S Loomis St, Chicago, IL 60608","230,000",6,2,"1,344"
Pilsen,"1936 S Racine Ave, Chicago, IL 60608","590,000",3,3,"4,356"
Pilsen,"1061 W 16th St APT 208, Chicago, IL 60608","362,500",2,2,"1,577"
Pilsen,"1327 W Cullerton St, Chicago, IL 60608","250,000",9,3,50
Pilsen,"1701 S Newberry Ave, Chicago, IL 60608","611,500",4,5,"3,080"
Pilsen,"921 W Cullerton St, Chicago, IL 60608","730,000",4,4,"3,200"
Pilsen,"1610 S Halsted St UNIT 406, Chicago, IL 60608","230,000",1,1,870
Pilsen,"1158 W 20th Pl, Chicago, IL 60608","400,500",3,3,"2,000"
Pilsen,"1827 S Laflin St, Chicago, IL 60608","727,500",6,2,"3,000"
Pilsen,"1811 S Laflin St, Chicago, IL 60608","190,000",6,2,"1,634"
Pilsen,"1610 S Halsted St UNIT 301, Chicago, IL 60608","229,000",1,1,870
Pilsen,"1061 W 16th St SUITE 209, Chicago, IL 60608","354,000",2,2,"1,274"
Pilsen,"1615 S Miller St UNIT 1A, Chicago, IL 60608","460,000",4,3,"2,320"
Pilsen,"1610 S Halsted St UNIT 306, Chicago, IL 60608","226,000",1,1,870
Pilsen,"1714 S Newberry Ave, Chicago, IL 60608","721,000",3,4,"1,960"
Pilsen,"1061 W 16th St APT 203, Chicago, IL 60608","223,000",2,1,919
Pilsen,"1618 S Halsted St APT 5B, Chicago, IL 60608","290,000",2,2,"1,400"
Pilsen,"1061 W 16th St APT 105, Chicago, IL 60608","145,000",1,1,750
Pilsen,"1013 W 16th St, Chicago, IL 60608","430,000",3,3,"2,200"
Pilsen,"1061 W 16th St, Chicago, IL 60608","139,000",1,1,570
Pilsen,"1061 W 16th St APT 102, Chicago, IL 60608","139,000",1,1,636
Pilsen,"1419 W Cullerton St, Chicago, IL 60608","463,000",8,4,"3,600"
Pilsen,"1627 S Miller St # 1N, Chicago, IL 60608","519,000",3,3,"2,350"
Pilsen,"1343 W 16th St, Chicago, IL 60608","175,000",2,1,652
Pilsen,"1627 S Miller St # 2N, Chicago, IL 60608","519,000",2,2,"1,350"
Pilsen,"950 W Cullerton St APT E, Chicago, IL 60608","393,000",3,3,"1,780"
Riverside,"264 Addison Rd, Riverside, IL 60546","393,400",5,3,"2,695"
Riverside,"280 Lionel Rd, Riverside, IL 60546","540,000",4,6,"3,410"
Riverside,"547 Selborne Rd, Riverside, IL 60546","257,500",2,1,"1,217"
Riverside,"303 Lawton Rd, Riverside, IL 60546","180,000",3,2,"1,232"
Riverside,"600 E Parkway Rd, Riverside, IL 60546","330,000",3,2,"1,300"
Riverside,"69 Lawton Rd, Riverside, IL 60546","115,000",2,1,"1,388"
Riverside,"474 Uvedale Ct, Riverside, IL 60546","504,000",3,3,"1,800"
Riverside,"251 Maplewood Rd, Riverside, IL 60546","480,015",5,3,"2,331"
Riverside,"412 Uvedale Rd, Riverside, IL 60546","805,000",5,4,"3,413"
Riverside,"273 Maplewood Rd, Riverside, IL 60546","750,000",5,4.5,"4,214"
Riverside,"176 Olmsted Rd, Riverside, IL 60546","727,500",5,4,"3,860"
Riverside,"323 Lionel Rd, Riverside, IL 60546","748,000",5,5,"3,800"
Riverside,"182 Akenside Rd, Riverside, IL 60546","485,000",4,3,"1,960"
Riverside,"432 Shenstone Rd, Riverside, IL 60546","497,000",4,4,"3,270"
Riverside,"141 E Burlington St, Riverside, IL 60546","198,000",2,1,"1,300"
Riverside,"314 Lawton Rd, Riverside, IL 60546","190,000",3,1,"1,385"
Riverside,"700 Selborne Rd, Riverside, IL 60546","439,500",4,2,"2,181"
Riverside,"192 Gage Rd, Riverside, IL 60546","770,000",5,5,"3,769"
Riverside,"10 E Burlington St UNIT 4A, Riverside, IL 60546","685,000",3,4,"3,963"
Riverside,"175 Ridgewood Rd, Riverside, IL 60546","365,000",3,3,"1,553"
Riverside,"3628 Harlem Ave, Riverside, IL 60546","189,000",2,1,"1,093"
Riverside,"187 Lawton Rd, Riverside, IL 60546","305,000",3,2,"1,700"
Riverside,"173 E Burlington St, Riverside, IL 60546","110,500",2,1,966
Riverside,"296 Herrick Rd, Riverside, IL 60546","235,000",2,1,"1,022"
Riverside,"576 Selborne Rd, Riverside, IL 60546","540,000",3,3,"2,220"
Riverside,"90 S Herbert Rd, Riverside, IL 60546","487,000",3,2,"1,819"
Riverside,"305 Desplaines Ave, Riverside, IL 60546","400,000",3,3.1,"1,789"
Riverside,"256 Bartram Rd, Riverside, IL 60546","530,000",4,3,"1,730"
Riverside,"211 Parkview Rd, Riverside, IL 60546","670,000",5,4,"3,813"
